PERMNO,date,NAMEENDT,NCUSIP,TICKER,COMNAM,CUSIP,BIDLO,ASKHI,PRC,BID,ASK,OPENPRC
19285,9/13/2023,,14448C10,CARR,CARRIER GLOBAL CORP,14448C10,54.61,56.53,55.24,55.23,55.24,56.45
19285,9/14/2023,,14448C10,CARR,CARRIER GLOBAL CORP,14448C10,53.63,55.795,54.76,54.75,54.76,55.52
19285,9/15/2023,,14448C10,CARR,CARRIER GLOBAL CORP,14448C10,53.88,54.76,54.46,54.43,54.45,54.33
19285,9/18/2023,,14448C10,CARR,CARRIER GLOBAL CORP,14448C10,54.115,55.04,54.39,54.39,54.4,54.29
19285,9/19/2023,,14448C10,CARR,CARRIER GLOBAL CORP,14448C10,52.16,54.58,53.85,53.87,53.89,54.15
19285,9/20/2023,,14448C10,CARR,CARRIER GLOBAL CORP,14448C10,53.76,54.72,53.83,53.82,53.83,54.3
19285,9/21/2023,,14448C10,CARR,CARRIER GLOBAL CORP,14448C10,52.28,53.5,52.56,52.55,52.58,53.28
19285,9/22/2023,,14448C10,CARR,CARRIER GLOBAL CORP,14448C10,52.4,53.39,52.87,52.87,52.88,52.81
19285,9/25/2023,,14448C10,CARR,CARRIER GLOBAL CORP,14448C10,52.58,53.73,53.58,53.57,53.58,52.82
19285,9/26/2023,,14448C10,CARR,CARRIER GLOBAL CORP,14448C10,52.2,54.695,52.72,52.72,52.73,53.1
19285,9/27/2023,,14448C10,CARR,CARRIER GLOBAL CORP,14448C10,53.41,55.38,55.08,55.08,55.09,53.42
19285,9/28/2023,,14448C10,CARR,CARRIER GLOBAL CORP,14448C10,54.97,57.12,55.94,55.91,55.92,55
19285,9/29/2023,,14448C10,CARR,CARRIER GLOBAL CORP,14448C10,54.93,56.5,55.2,55.21,55.22,56.38
19285,10/2/2023,,14448C10,CARR,CARRIER GLOBAL CORP,14448C10,54.14,55.65,54.56,54.56,54.57,55.01
19285,10/3/2023,,14448C10,CARR,CARRIER GLOBAL CORP,14448C10,52.9,54.45,53.52,53.52,53.53,54.24
19285,10/4/2023,,14448C10,CARR,CARRIER GLOBAL CORP,14448C10,53.17,54.845,54.61,54.59,54.6,53.7
19285,10/5/2023,,14448C10,CARR,CARRIER GLOBAL CORP,14448C10,53.02,54.27,53.51,53.51,53.53,53.14
19285,10/6/2023,,14448C10,CARR,CARRIER GLOBAL CORP,14448C10,51.51,54.64,54.28,54.26,54.27,51.84
19285,10/9/2023,,14448C10,CARR,CARRIER GLOBAL CORP,14448C10,53.37,55.07,55.02,55.03,55.04,53.94
19285,10/10/2023,,14448C10,CARR,CARRIER GLOBAL CORP,14448C10,54.89,56.1,55.42,55.42,55.43,55.47
19285,10/11/2023,,14448C10,CARR,CARRIER GLOBAL CORP,14448C10,55.31,56.195,56.04,56.03,56.04,55.46
19285,10/12/2023,,14448C10,CARR,CARRIER GLOBAL CORP,14448C10,54.17,55.515,54.48,54.48,54.49,55.12
19285,10/13/2023,,14448C10,CARR,CARRIER GLOBAL CORP,14448C10,52.265,54.66,52.56,52.57,52.58,54.42
19285,10/16/2023,,14448C10,CARR,CARRIER GLOBAL CORP,14448C10,53.02,54.07,53.15,53.14,53.16,53.39
19285,10/17/2023,,14448C10,CARR,CARRIER GLOBAL CORP,14448C10,52.34,53.37,52.9,52.89,52.9,52.66
19285,10/18/2023,,14448C10,CARR,CARRIER GLOBAL CORP,14448C10,50.02,52.08,50.15,50.12,50.15,52.03
19285,10/19/2023,,14448C10,CARR,CARRIER GLOBAL CORP,14448C10,48.79,50.59,49,48.99,49,49.91
19285,10/20/2023,,14448C10,CARR,CARRIER GLOBAL CORP,14448C10,47.78,48.98,48.28,48.27,48.28,48.97
19285,10/23/2023,,14448C10,CARR,CARRIER GLOBAL CORP,14448C10,48.07,49.24,48.5,48.49,48.5,48.4
19285,10/24/2023,,14448C10,CARR,CARRIER GLOBAL CORP,14448C10,47.95,49.12,48.15,48.14,48.15,48.84
19285,10/25/2023,,14448C10,CARR,CARRIER GLOBAL CORP,14448C10,46.81,48.31,47.04,47.03,47.04,47.87
19285,10/26/2023,,14448C10,CARR,CARRIER GLOBAL CORP,14448C10,46.19,50,46.4,46.39,46.4,48.91
19285,10/27/2023,,14448C10,CARR,CARRIER GLOBAL CORP,14448C10,45.68,46.72,46.5,46.49,46.5,46.11
19285,10/30/2023,,14448C10,CARR,CARRIER GLOBAL CORP,14448C10,46.77,47.71,47.37,47.36,47.37,46.96
19285,10/31/2023,,14448C10,CARR,CARRIER GLOBAL CORP,14448C10,47.12,48.09,47.66,47.66,47.67,47.34
19285,11/1/2023,,14448C10,CARR,CARRIER GLOBAL CORP,14448C10,47.635,50.02,49.66,49.67,49.68,48.03
19285,11/2/2023,,14448C10,CARR,CARRIER GLOBAL CORP,14448C10,49.81,50.99,49.97,49.95,49.96,50.74
19285,11/3/2023,,14448C10,CARR,CARRIER GLOBAL CORP,14448C10,50.47,52.42,50.53,50.52,50.53,50.92
19285,11/6/2023,,14448C10,CARR,CARRIER GLOBAL CORP,14448C10,49.92,50.63,50.27,50.28,50.29,50.42
19285,11/7/2023,,14448C10,CARR,CARRIER GLOBAL CORP,14448C10,49.6205,50.49,50.45,50.45,50.46,50.12
19285,11/8/2023,,14448C10,CARR,CARRIER GLOBAL CORP,14448C10,50.3575,51,50.95,50.95,50.97,50.56
19285,11/9/2023,,14448C10,CARR,CARRIER GLOBAL CORP,14448C10,50.31,51.31,50.43,50.42,50.44,51.29
19285,11/10/2023,,14448C10,CARR,CARRIER GLOBAL CORP,14448C10,50.6435,51.64,51.5,51.5,51.53,50.98
19285,11/13/2023,,14448C10,CARR,CARRIER GLOBAL CORP,14448C10,50.67,51.5,50.94,50.92,50.94,51.14
19285,11/14/2023,,14448C10,CARR,CARRIER GLOBAL CORP,14448C10,52.04,53.71,52.81,52.8,52.81,52.23
19285,11/15/2023,,14448C10,CARR,CARRIER GLOBAL CORP,14448C10,52.32,53.3,52.35,52.35,52.36,52.72
19285,11/16/2023,,14448C10,CARR,CARRIER GLOBAL CORP,14448C10,51.93,52.73,52.68,52.71,52.72,52.12
19285,11/17/2023,,14448C10,CARR,CARRIER GLOBAL CORP,14448C10,52.555,53.345,53.22,53.21,53.24,52.98
19285,11/20/2023,,14448C10,CARR,CARRIER GLOBAL CORP,14448C10,53.01,54.19,53.59,53.59,53.6,53.25
19285,11/21/2023,,14448C10,CARR,CARRIER GLOBAL CORP,14448C10,52.52,53.3,52.73,52.72,52.73,53.15
19285,11/22/2023,,14448C10,CARR,CARRIER GLOBAL CORP,14448C10,52.44,53,52.75,52.73,52.75,52.79
19285,11/24/2023,,14448C10,CARR,CARRIER GLOBAL CORP,14448C10,52.6,53.02,52.98,52.95,52.98,52.6
19285,11/27/2023,,14448C10,CARR,CARRIER GLOBAL CORP,14448C10,51.94,52.84,52.14,52.13,52.15,52.65
19285,11/28/2023,,14448C10,CARR,CARRIER GLOBAL CORP,14448C10,51.31,52.27,51.63,51.63,51.64,52.14
19285,11/29/2023,,14448C10,CARR,CARRIER GLOBAL CORP,14448C10,51.71,52.97,52.21,52.2,52.21,52.25
19285,11/30/2023,,14448C10,CARR,CARRIER GLOBAL CORP,14448C10,51.2,52.06,51.96,51.93,51.94,52
19285,12/1/2023,,14448C10,CARR,CARRIER GLOBAL CORP,14448C10,52.08,53.34,53.22,53.21,53.22,52.13
19285,12/4/2023,,14448C10,CARR,CARRIER GLOBAL CORP,14448C10,52.28,53.49,53.46,53.44,53.46,52.69
19285,12/5/2023,,14448C10,CARR,CARRIER GLOBAL CORP,14448C10,52.435,53.33,52.57,52.56,52.57,53.23
19285,12/6/2023,,14448C10,CARR,CARRIER GLOBAL CORP,14448C10,52.93,53.88,53.01,53.01,53.02,53.23
19285,12/7/2023,,14448C10,CARR,CARRIER GLOBAL CORP,14448C10,52.54,53.15,52.89,52.89,52.9,53.15
19285,12/8/2023,,14448C10,CARR,CARRIER GLOBAL CORP,14448C10,54.67,56.87,55.27,55.26,55.27,56.05
19285,12/11/2023,,14448C10,CARR,CARRIER GLOBAL CORP,14448C10,55.31,56.27,55.95,55.94,55.95,55.31
19285,12/12/2023,,14448C10,CARR,CARRIER GLOBAL CORP,14448C10,54.92,56.45,56.33,56.33,56.34,55.61
19285,12/13/2023,,14448C10,CARR,CARRIER GLOBAL CORP,14448C10,54.38,56.945,55.8,55.8,55.81,56.5
19285,12/14/2023,,14448C10,CARR,CARRIER GLOBAL CORP,14448C10,56.01,59.18,58.81,58.8,58.82,56.33
19285,12/15/2023,,14448C10,CARR,CARRIER GLOBAL CORP,14448C10,57.24,58.58,57.33,57.29,57.3,58.24
19285,12/18/2023,,14448C10,CARR,CARRIER GLOBAL CORP,14448C10,56.4,57.48,56.76,56.73,56.75,57.44
19285,12/19/2023,,14448C10,CARR,CARRIER GLOBAL CORP,14448C10,56.6,57.41,56.99,56.98,56.99,56.9
19285,12/20/2023,,14448C10,CARR,CARRIER GLOBAL CORP,14448C10,55.98,57.53,56,56,56.01,56.58
19285,12/21/2023,,14448C10,CARR,CARRIER GLOBAL CORP,14448C10,56.27,56.95,56.92,56.91,56.92,56.52
19285,12/22/2023,,14448C10,CARR,CARRIER GLOBAL CORP,14448C10,56.715,57.53,57.1,57.1,57.11,57.11
19285,12/26/2023,,14448C10,CARR,CARRIER GLOBAL CORP,14448C10,57.08,57.765,57.44,57.43,57.44,57.28
19285,12/27/2023,,14448C10,CARR,CARRIER GLOBAL CORP,14448C10,57.34,57.98,57.78,57.78,57.79,57.38
19285,12/28/2023,,14448C10,CARR,CARRIER GLOBAL CORP,14448C10,57.55,58.02,57.64,57.65,57.66,57.66
19285,12/29/2023,,14448C10,CARR,CARRIER GLOBAL CORP,14448C10,57.25,57.8494,57.45,57.45,57.47,57.42
19285,1/2/2024,,14448C10,CARR,CARRIER GLOBAL CORP,14448C10,56.075,57.34,56.45,56.44,56.45,56.89
19285,1/3/2024,,14448C10,CARR,CARRIER GLOBAL CORP,14448C10,54.79,55.96,54.9,54.9,54.91,55.96
19285,1/4/2024,,14448C10,CARR,CARRIER GLOBAL CORP,14448C10,54.9,56.105,55.48,55.49,55.5,55.03
19285,1/5/2024,,14448C10,CARR,CARRIER GLOBAL CORP,14448C10,55.43,56.22,55.72,55.74,55.75,55.69
19285,1/8/2024,,14448C10,CARR,CARRIER GLOBAL CORP,14448C10,55.695,56.46,56.42,56.41,56.43,56
19285,1/9/2024,,14448C10,CARR,CARRIER GLOBAL CORP,14448C10,55.71,56.92,56.8,56.79,56.81,55.99
19285,1/10/2024,,14448C10,CARR,CARRIER GLOBAL CORP,14448C10,56.31,57.09,57.04,57.03,57.04,56.75
19285,1/11/2024,,14448C10,CARR,CARRIER GLOBAL CORP,14448C10,56.17,57.11,56.86,56.85,56.86,56.91
19285,1/12/2024,,14448C10,CARR,CARRIER GLOBAL CORP,14448C10,55.95,57.36,56.14,56.13,56.15,57.14
19285,1/16/2024,,14448C10,CARR,CARRIER GLOBAL CORP,14448C10,55.16,56.045,55.85,55.86,55.87,55.55
19285,1/17/2024,,14448C10,CARR,CARRIER GLOBAL CORP,14448C10,54.97,55.79,55.06,55.03,55.04,55.42
19285,1/18/2024,,14448C10,CARR,CARRIER GLOBAL CORP,14448C10,54.91,55.87,55.4,55.38,55.39,55.37
19285,1/19/2024,,14448C10,CARR,CARRIER GLOBAL CORP,14448C10,54.71,56.06,55.88,55.88,55.9,55.34
19285,1/22/2024,,14448C10,CARR,CARRIER GLOBAL CORP,14448C10,55.935,56.75,56.32,56.31,56.32,56.16
19285,1/23/2024,,14448C10,CARR,CARRIER GLOBAL CORP,14448C10,55.57,56.635,55.91,55.91,55.92,56.49
19285,1/24/2024,,14448C10,CARR,CARRIER GLOBAL CORP,14448C10,54.93,56.32,54.97,54.96,54.98,56.28
19285,1/25/2024,,14448C10,CARR,CARRIER GLOBAL CORP,14448C10,55.56,56.36,56.31,56.32,56.33,55.63
19285,1/26/2024,,14448C10,CARR,CARRIER GLOBAL CORP,14448C10,55.29,56.47,55.51,55.5,55.51,56.39
19285,1/29/2024,,14448C10,CARR,CARRIER GLOBAL CORP,14448C10,55.2,56.32,56.31,56.3,56.31,55.59
19285,1/30/2024,,14448C10,CARR,CARRIER GLOBAL CORP,14448C10,55.41,56.52,56.33,56.31,56.32,55.9
19285,1/31/2024,,14448C10,CARR,CARRIER GLOBAL CORP,14448C10,54.65,56.34,54.71,54.69,54.71,56.04
19285,2/1/2024,,14448C10,CARR,CARRIER GLOBAL CORP,14448C10,54.555,55.81,55.59,55.58,55.59,55.32
19285,2/2/2024,,14448C10,CARR,CARRIER GLOBAL CORP,14448C10,54.76,56.98,56.78,56.76,56.78,55.13
19285,2/5/2024,,14448C10,CARR,CARRIER GLOBAL CORP,14448C10,55.98,57.5,56.26,56.24,56.26,56.14
19285,2/6/2024,,14448C10,CARR,CARRIER GLOBAL CORP,14448C10,54.25,56.03,54.31,54.26,54.3,54.86
19285,2/7/2024,,14448C10,CARR,CARRIER GLOBAL CORP,14448C10,53.23,55.32,53.83,53.82,53.83,54.9
19285,2/8/2024,,14448C10,CARR,CARRIER GLOBAL CORP,14448C10,53.49,55.1,55.06,55.06,55.07,54.06
19285,2/9/2024,,14448C10,CARR,CARRIER GLOBAL CORP,14448C10,54.61,56.02,56.01,56,56.01,54.61
19285,2/12/2024,,14448C10,CARR,CARRIER GLOBAL CORP,14448C10,55.25,56.42,56.04,56.04,56.05,55.72
19285,2/13/2024,,14448C10,CARR,CARRIER GLOBAL CORP,14448C10,53.29,54.73,53.97,53.97,53.98,54.41
19285,2/14/2024,,14448C10,CARR,CARRIER GLOBAL CORP,14448C10,54.1,55.11,55,54.98,54.99,54.51
19285,2/15/2024,,14448C10,CARR,CARRIER GLOBAL CORP,14448C10,55.05,56.0852,56.05,56.04,56.06,55.33
19285,2/16/2024,,14448C10,CARR,CARRIER GLOBAL CORP,14448C10,53.89,55.79,54,53.97,53.99,55.58
19285,2/20/2024,,14448C10,CARR,CARRIER GLOBAL CORP,14448C10,53.13,53.721,53.43,53.42,53.44,53.39
19285,2/21/2024,,14448C10,CARR,CARRIER GLOBAL CORP,14448C10,53.47,54.09,53.77,53.77,53.78,53.64
19285,2/22/2024,,14448C10,CARR,CARRIER GLOBAL CORP,14448C10,53.42,54.22,53.85,53.84,53.85,54.22
19285,2/23/2024,,14448C10,CARR,CARRIER GLOBAL CORP,14448C10,53.39,54.57,54.2,54.19,54.2,53.81
19285,2/26/2024,,14448C10,CARR,CARRIER GLOBAL CORP,14448C10,53.64,54.351,54,53.99,54,54.13
19285,2/27/2024,,14448C10,CARR,CARRIER GLOBAL CORP,14448C10,53.93,55.13,55.04,55.01,55.03,54.48
19285,2/28/2024,,14448C10,CARR,CARRIER GLOBAL CORP,14448C10,54.59,55.63,54.76,54.76,54.77,54.93
19285,2/29/2024,,14448C10,CARR,CARRIER GLOBAL CORP,14448C10,54.77,55.77,55.58,55.49,55.52,55.1
19285,3/1/2024,,14448C10,CARR,CARRIER GLOBAL CORP,14448C10,55.1326,56.53,56.46,56.43,56.44,55.22
19285,3/4/2024,,14448C10,CARR,CARRIER GLOBAL CORP,14448C10,55.35,57.55,57.15,57.15,57.17,56.63
19285,3/5/2024,,14448C10,CARR,CARRIER GLOBAL CORP,14448C10,56.1,57.23,56.59,56.58,56.59,56.81
19285,3/6/2024,,14448C10,CARR,CARRIER GLOBAL CORP,14448C10,57.23,58.78,57.72,57.72,57.74,57.23
19285,3/7/2024,,14448C10,CARR,CARRIER GLOBAL CORP,14448C10,57.6,59.68,59.55,59.52,59.53,57.6
19285,3/8/2024,,14448C10,CARR,CARRIER GLOBAL CORP,14448C10,58.01,60.87,58.05,58.05,58.06,59.73
19285,3/11/2024,,14448C10,CARR,CARRIER GLOBAL CORP,14448C10,56.45,57.9,57.14,57.13,57.14,57.41
19285,3/12/2024,,14448C10,CARR,CARRIER GLOBAL CORP,14448C10,56.86,58.18,57.9,57.87,57.89,57.37
19285,3/13/2024,,14448C10,CARR,CARRIER GLOBAL CORP,14448C10,57.65,59.02,57.86,57.85,57.86,57.86
19285,3/14/2024,,14448C10,CARR,CARRIER GLOBAL CORP,14448C10,56.73,58.44,57.31,57.33,57.34,57.84
19285,3/15/2024,,14448C10,CARR,CARRIER GLOBAL CORP,14448C10,56.61,57.76,57.05,57.03,57.06,56.71
19285,3/18/2024,,14448C10,CARR,CARRIER GLOBAL CORP,14448C10,56.875,57.79,57.1,57.08,57.1,57.47
19285,3/19/2024,,14448C10,CARR,CARRIER GLOBAL CORP,14448C10,57.03,58.5,58.48,58.46,58.48,57.13
19285,3/20/2024,,14448C10,CARR,CARRIER GLOBAL CORP,14448C10,58.0101,58.86,58.55,58.56,58.57,58.55
19285,3/21/2024,,14448C10,CARR,CARRIER GLOBAL CORP,14448C10,58.83,60.54,59.82,59.81,59.83,59.11
19285,3/22/2024,,14448C10,CARR,CARRIER GLOBAL CORP,14448C10,57.81,59.91,57.86,57.85,57.87,59.63
19285,3/25/2024,,14448C10,CARR,CARRIER GLOBAL CORP,14448C10,57.13,57.95,57.37,57.38,57.39,57.74
19285,3/26/2024,,14448C10,CARR,CARRIER GLOBAL CORP,14448C10,57.18,57.75,57.54,57.53,57.54,57.26
19285,3/27/2024,,14448C10,CARR,CARRIER GLOBAL CORP,14448C10,57.02,57.99,57.68,57.68,57.7,57.93
19285,3/28/2024,,14448C10,CARR,CARRIER GLOBAL CORP,14448C10,57.5,58.23,58.13,58.12,58.13,57.7
19285,4/1/2024,,14448C10,CARR,CARRIER GLOBAL CORP,14448C10,57.32,58.58,57.4,57.38,57.4,58.12
19285,4/2/2024,,14448C10,CARR,CARRIER GLOBAL CORP,14448C10,56.78,57.62,56.8,56.79,56.8,57.58
19285,4/3/2024,,14448C10,CARR,CARRIER GLOBAL CORP,14448C10,56.54,57.55,56.94,56.95,56.96,56.71
19285,4/4/2024,,14448C10,CARR,CARRIER GLOBAL CORP,14448C10,55.68,57.83,55.85,55.85,55.86,57.5
19285,4/5/2024,,14448C10,CARR,CARRIER GLOBAL CORP,14448C10,55.82,57.0235,56.44,56.42,56.43,56.25
19285,4/8/2024,,14448C10,CARR,CARRIER GLOBAL CORP,14448C10,56.8,57.96,57.84,57.84,57.85,56.81
19285,4/9/2024,,14448C10,CARR,CARRIER GLOBAL CORP,14448C10,57.12,58.29,58.11,58.11,58.12,58.14
19285,4/10/2024,,14448C10,CARR,CARRIER GLOBAL CORP,14448C10,56.4,57.455,56.89,56.88,56.89,57
19285,4/11/2024,,14448C10,CARR,CARRIER GLOBAL CORP,14448C10,56.13,57.07,56.62,56.6,56.61,57.07
19285,4/12/2024,,14448C10,CARR,CARRIER GLOBAL CORP,14448C10,55.96,56.925,56.84,56.82,56.83,55.99
19285,4/15/2024,,14448C10,CARR,CARRIER GLOBAL CORP,14448C10,55.34,57.695,55.46,55.45,55.46,57.3
19285,4/16/2024,,14448C10,CARR,CARRIER GLOBAL CORP,14448C10,54.155,55.29,54.76,54.75,54.76,55.22
19285,4/17/2024,,14448C10,CARR,CARRIER GLOBAL CORP,14448C10,53.75,55.39,54.25,54.24,54.25,55.05
19285,4/18/2024,,14448C10,CARR,CARRIER GLOBAL CORP,14448C10,53.35,54.82,53.38,53.37,53.38,54.59
19285,4/19/2024,,14448C10,CARR,CARRIER GLOBAL CORP,14448C10,53.33,54.17,53.53,53.53,53.54,53.58
19285,4/22/2024,,14448C10,CARR,CARRIER GLOBAL CORP,14448C10,53.5,54.505,53.62,53.61,53.63,53.82
19285,4/23/2024,,14448C10,CARR,CARRIER GLOBAL CORP,14448C10,53.66,55.27,55.14,55.15,55.17,53.67
19285,4/24/2024,,14448C10,CARR,CARRIER GLOBAL CORP,14448C10,54.27,55.94,54.77,54.76,54.77,55.25
19285,4/25/2024,,14448C10,CARR,CARRIER GLOBAL CORP,14448C10,56.635,59.97,59.81,59.83,59.84,56.75
19285,4/26/2024,,14448C10,CARR,CARRIER GLOBAL CORP,14448C10,59.4671,60.655,60.5,60.5,60.51,59.6
19285,4/29/2024,,14448C10,CARR,CARRIER GLOBAL CORP,14448C10,60.5,62.885,62.71,62.73,62.74,60.5
19285,4/30/2024,,14448C10,CARR,CARRIER GLOBAL CORP,14448C10,61.45,63.79,61.49,61.47,61.49,62.71
19285,5/1/2024,,14448C10,CARR,CARRIER GLOBAL CORP,14448C10,60.68,62.5241,61.12,61.09,61.1,61.25
19285,5/2/2024,,14448C10,CARR,CARRIER GLOBAL CORP,14448C10,60.22,61.67,60.94,60.96,60.97,61.49
19285,5/3/2024,,14448C10,CARR,CARRIER GLOBAL CORP,14448C10,61.3,62.89,62.09,62.09,62.1,62.09
19285,5/6/2024,,14448C10,CARR,CARRIER GLOBAL CORP,14448C10,62.78,64.27,64.06,64.06,64.07,62.78
19285,5/7/2024,,14448C10,CARR,CARRIER GLOBAL CORP,14448C10,63.69,64.69,64.26,64.23,64.24,64.05
19285,5/8/2024,,14448C10,CARR,CARRIER GLOBAL CORP,14448C10,63.95,64.51,64.31,64.31,64.32,64.26
19285,5/9/2024,,14448C10,CARR,CARRIER GLOBAL CORP,14448C10,64.3,65.34,65.24,65.24,65.26,64.3
19285,5/10/2024,,14448C10,CARR,CARRIER GLOBAL CORP,14448C10,65.245,66.32,65.5,65.48,65.49,65.56
19285,5/13/2024,,14448C10,CARR,CARRIER GLOBAL CORP,14448C10,64.26,65.91,64.33,64.34,64.36,65.68
19285,5/14/2024,,14448C10,CARR,CARRIER GLOBAL CORP,14448C10,64.5,65.3,64.96,64.93,64.94,64.86
19285,5/15/2024,,14448C10,CARR,CARRIER GLOBAL CORP,14448C10,65.33,66.15,65.8,65.79,65.8,65.55
19285,5/16/2024,,14448C10,CARR,CARRIER GLOBAL CORP,14448C10,64.95,66.02,65,65.01,65.02,65.65
19285,5/17/2024,,14448C10,CARR,CARRIER GLOBAL CORP,14448C10,64.83,65.74,65.23,65.23,65.24,65.24
19285,5/20/2024,,14448C10,CARR,CARRIER GLOBAL CORP,14448C10,65,66.36,65.98,65.98,66,65.26
19285,5/21/2024,,14448C10,CARR,CARRIER GLOBAL CORP,14448C10,65.76,66.499,66.22,66.21,66.22,65.83
19285,5/22/2024,,14448C10,CARR,CARRIER GLOBAL CORP,14448C10,64.8601,65.86,65.35,65.35,65.36,65.62
19285,5/23/2024,,14448C10,CARR,CARRIER GLOBAL CORP,14448C10,64.21,66.3678,64.35,64.35,64.37,66.17
19285,5/24/2024,,14448C10,CARR,CARRIER GLOBAL CORP,14448C10,64.33,65.67,65.65,65.64,65.65,64.58
19285,5/28/2024,,14448C10,CARR,CARRIER GLOBAL CORP,14448C10,64.3,66,64.67,64.7,64.71,65.83
19285,5/29/2024,,14448C10,CARR,CARRIER GLOBAL CORP,14448C10,63.04,64.09,63.07,63.08,63.09,64
19285,5/30/2024,,14448C10,CARR,CARRIER GLOBAL CORP,14448C10,62.815,63.565,63.34,63.34,63.35,63.17
19285,5/31/2024,,14448C10,CARR,CARRIER GLOBAL CORP,14448C10,61.6245,63.66,63.19,63.18,63.19,63.43
19285,6/3/2024,,14448C10,CARR,CARRIER GLOBAL CORP,14448C10,61.23,64,61.99,61.99,62,63.92
19285,6/4/2024,,14448C10,CARR,CARRIER GLOBAL CORP,14448C10,60.97,62.1,61.27,61.27,61.3,61.78
19285,6/5/2024,,14448C10,CARR,CARRIER GLOBAL CORP,14448C10,61.675,63.27,63.17,63.18,63.19,61.77
19285,6/6/2024,,14448C10,CARR,CARRIER GLOBAL CORP,14448C10,61.81,63.06,62.48,62.48,62.49,62.87
19285,6/7/2024,,14448C10,CARR,CARRIER GLOBAL CORP,14448C10,61.42,62.85,62.71,62.71,62.73,62.17
19285,6/10/2024,,14448C10,CARR,CARRIER GLOBAL CORP,14448C10,62.14,63.09,62.54,62.57,62.58,62.48
19285,6/11/2024,,14448C10,CARR,CARRIER GLOBAL CORP,14448C10,61.245,62.25,62,62,62.01,62.25
19285,6/12/2024,,14448C10,CARR,CARRIER GLOBAL CORP,14448C10,62.91,64.825,64.38,64.36,64.37,62.91
19285,6/13/2024,,14448C10,CARR,CARRIER GLOBAL CORP,14448C10,63.11,64.44,63.99,63.97,63.98,64.24
19285,6/14/2024,,14448C10,CARR,CARRIER GLOBAL CORP,14448C10,62.63,64.355,64.35,64.35,64.36,63.33
19285,6/17/2024,,14448C10,CARR,CARRIER GLOBAL CORP,14448C10,63.7,65.6,65.12,65.12,65.13,64.03
19285,6/18/2024,,14448C10,CARR,CARRIER GLOBAL CORP,14448C10,64.45,65.855,65.72,65.72,65.73,64.63
19285,6/20/2024,,14448C10,CARR,CARRIER GLOBAL CORP,14448C10,63.95,65.9,64.22,64.22,64.25,65.66
19285,6/21/2024,,14448C10,CARR,CARRIER GLOBAL CORP,14448C10,61.64,63.935,62.88,62.83,62.84,63.86
19285,6/24/2024,,14448C10,CARR,CARRIER GLOBAL CORP,14448C10,62.98,65.33,64.63,64.63,64.66,63.85
19285,6/25/2024,,14448C10,CARR,CARRIER GLOBAL CORP,14448C10,62.98,64.99,63.93,63.93,63.94,64.89
19285,6/26/2024,,14448C10,CARR,CARRIER GLOBAL CORP,14448C10,62.36,63.46,62.86,62.86,62.87,63.26
19285,6/27/2024,,14448C10,CARR,CARRIER GLOBAL CORP,14448C10,62.9,63.86,63.23,63.25,63.26,63.28
19285,6/28/2024,,14448C10,CARR,CARRIER GLOBAL CORP,14448C10,62.41,64.36,63.08,63.08,63.09,63.2
19285,7/1/2024,,14448C10,CARR,CARRIER GLOBAL CORP,14448C10,61.86,64.02,61.9,61.9,61.91,64.02
19285,7/2/2024,,14448C10,CARR,CARRIER GLOBAL CORP,14448C10,61.76,63.08,62.83,62.85,62.86,61.88
19285,7/3/2024,,14448C10,CARR,CARRIER GLOBAL CORP,14448C10,62.45,63.56,63.46,63.38,63.43,62.83
19285,7/5/2024,,14448C10,CARR,CARRIER GLOBAL CORP,14448C10,62.47,63.69,63.24,63.22,63.25,63.58
19285,7/8/2024,,14448C10,CARR,CARRIER GLOBAL CORP,14448C10,62.85,64.22,63.13,63.13,63.15,63.47
19285,7/9/2024,,14448C10,CARR,CARRIER GLOBAL CORP,14448C10,62.02,63.43,62.29,62.29,62.3,63.09
19285,7/10/2024,,14448C10,CARR,CARRIER GLOBAL CORP,14448C10,62.29,63.72,63.6,63.59,63.6,62.52
19285,7/11/2024,,14448C10,CARR,CARRIER GLOBAL CORP,14448C10,64.07,66.92,66.41,66.41,66.42,64.58
19285,7/12/2024,,14448C10,CARR,CARRIER GLOBAL CORP,14448C10,65.97,66.99,66,66.01,66.02,66.77
19285,7/15/2024,,14448C10,CARR,CARRIER GLOBAL CORP,14448C10,66.24,67.7,67.36,67.36,67.37,67.25
19285,7/16/2024,,14448C10,CARR,CARRIER GLOBAL CORP,14448C10,67.7,70.09,69.88,69.88,69.89,67.77
19285,7/17/2024,,14448C10,CARR,CARRIER GLOBAL CORP,14448C10,67.56,69.42,67.58,67.58,67.6,69.08
19285,7/18/2024,,14448C10,CARR,CARRIER GLOBAL CORP,14448C10,65.74,68.84,67.05,67.05,67.06,67.56
19285,7/19/2024,,14448C10,CARR,CARRIER GLOBAL CORP,14448C10,66.02,67.64,66.24,66.25,66.27,67.31
19285,7/22/2024,,14448C10,CARR,CARRIER GLOBAL CORP,14448C10,66.57,68.03,68,67.96,67.97,67.05
19285,7/23/2024,,14448C10,CARR,CARRIER GLOBAL CORP,14448C10,67.565,69.35,68.27,68.27,68.28,67.82
19285,7/24/2024,,14448C10,CARR,CARRIER GLOBAL CORP,14448C10,65.82,67.82,65.99,65.97,66,67.47
19285,7/25/2024,,14448C10,CARR,CARRIER GLOBAL CORP,14448C10,62.505,66.44,64.83,64.8,64.81,64.54
